2bakabr1/9/5r3/p1p5p/6R2/2P1C4/P3P1ncP/6N2/9/2BAKABR1 b,-0.00657011,5449
2bakabr1/9/5r3/p1p5p/6R2/2P1n4/P3P2cP/6N2/9/2BAKABR1 w,0.004916287,5269
2bakabr1/9/5r3/p1p5p/6R2/2P1P4/P6cP/6N2/9/2BAKABR1 b,-0.0045435224,2129
2bakabr1/9/9/p1p5p/6R2/2P1P4/P4r1cP/6N2/9/2BAKABR1 w,0.0045435224,4905
2bakabr1/9/9/p1p3R1p/9/2P1P4/P4r1cP/6N2/9/2BAKABR1 b,-0.0030191396,5364
2bakabr1/9/9/p1p3R1p/9/2P1P4/P6cP/5rN2/9/2BAKABR1 w,0.010058965,4450
2bakabr1/9/9/p1p3R1p/9/2P1P4/P6cP/5rN2/7R1/2BAKAB2 b,-0.004288383,562
2bakab2/9/9/p1p3R1p/7r1/2P1P4/P6cP/5rN2/7R1/2BAKAB2 w,0.021793598,2976
2bakaR2/9/9/p1p5p/7r1/2P1P4/P6cP/5rN2/7R1/2BAKAB2 b,-0.018213456,6179
2bakaR2/9/9/p1p5p/7r1/2P1P4/P4r1cP/6N2/7R1/2BAKAB2 w,0.017914219,7897
2baka3/9/9/p1p3R1p/7r1/2P1P4/P4r1cP/6N2/7R1/2BAKAB2 b,-0.01048781,2648
2baka3/9/9/p1p3R1p/7r1/2P1P4/P6cP/5rN2/7R1/2BAKAB2 w,0.084147915,3030
2baka3/9/9/p1p3R1p/7r1/2P1P4/P6cP/5rN2/4R4/2BAKAB2 b,-0.030599466,5545
2baka3/9/9/p1p3R1p/3r5/2P1P4/P6cP/5rN2/4R4/2BAKAB2 w,0.07420623,6907
2baka3/9/9/p1p3R1p/3rP4/2P6/P6cP/5rN2/4R4/2BAKAB2 b,-0.065276876,3567
2baka3/9/9/p1p3R1p/4P4/2P6/P2r3cP/5rN2/4R4/2BAKAB2 w,0.04212167,6907
2baka3/9/9/p1p3R1p/4P4/2P6/P2r3cP/4RrN2/9/2BAKAB2 b,-0.05478155,6187
2baka3/9/9/p1p3R1p/4P4/2P6/P2r3cP/4r1N2/9/2BAKAB2 w,0.04268634,7897
2baka3/9/9/p1p3R1p/4P4/2P6/P2r3cP/4B1N2/9/3AKAB2 b,-0.0189184,5544
2baka3/9/9/p1p3R1p/4P4/2P6/c2r4P/4B1N2/9/3AKAB2 w,0.025971245,6260
2baka3/9/9/p1R5p/4P4/2P6/c2r4P/4B1N2/9/3AKAB2 b,-0.006546472,5190
2baka3/9/9/p1R5p/4P4/2P6/3r4P/4B1N2/9/c2AKAB2 w,0.010386586,7636
2baka3/9/9/p1R5p/4P4/2P6/3r4P/4B1N2/4A4/c3KAB2 b,-0.015925676,5190
2baka3/9/9/p1R5p/4P4/2P6/6r1P/4B1N2/4A4/c3KAB2 w,0.0108998455,2637
2Raka3/9/9/p7p/4P4/2P6/6r1P/4B1N2/4A4/c3KAB2 b,0.00320092,5469
2Raka3/9/9/p7p/4P4/2P6/8P/4B1r2/4A4/c3KAB2 w,-0.0024777583,181
3aka3/9/9/p1R5p/4P4/2P6/8P/4B1r2/4A4/c3KAB2 b,0.0024109161,2466
3aka3/9/9/p1R5p/4P4/2P6/6r1P/4B4/4A4/c3KAB2 w,0.0008325618,2637
3aka3/9/9/R7p/4P4/2P6/6r1P/4B4/4A4/c3KAB2 b,-0.00050386833,7344
3aka3/9/9/R7p/4P4/2P6/6r1P/4B4/4A4/1c2KAB2 w,0.00070827623,2465
3aka3/9/9/1R6p/4P4/2P6/6r1P/4B4/4A4/1c2KAB2 b,-0.00070827623,7461
3aka3/9/9/1R6p/4P4/2P6/6r1P/4B4/4A4/c3KAB2 w,0.00075979467,2555
3aka3/9/9/3R4p/4P4/2P6/6r1P/4B4/4A4/c3KAB2 b,0.00065693737,5462
3aka3/9/9/3R4p/4P4/2P6/4r3P/4B4/4A4/c3KAB2 w,0.00010036597,3641
3aka3/9/9/R7p/4P4/2P6/4r3P/4B4/4A4/c3KAB2 b,0.000050176626,7372
3aka3/9/9/R7p/4P4/2P6/4r3P/4B4/4A4/1c2KAB2 w,-0.00010036597,2458
3aka3/9/9/1R6p/4P4/2P6/4r3P/4B4/4A4/1c2KAB2 b,0.00020083376,7461
3aka3/9/9/1R6p/4P4/2P6/4r3P/4B4/4A4/c3KAB2 w,-0.000050176626,3631
3aka3/9/9/1R2P3p/9/2P6/4r3P/4B4/4A4/c3KAB2 b,0.00040248266,5282
3aka3/9/9/1R2P3p/9/2P6/8r/4B4/4A4/c3KAB2 w,-0.00027314038,2812
3aka3/9/9/R3P3p/9/2P6/8r/4B4/4A4/c3KAB2 b,0.0004105304,7372
3aka3/9/9/R3P3p/9/2P6/8r/4B4/4A4/1c2KAB2 w,-0.00027314038,2458
3aka3/9/9/1R2P3p/9/2P6/8r/4B4/4A4/1c2KAB2 b,0.00050265103,7461
3aka3/9/9/1R2P3p/9/2P6/8r/4B4/4A4/c3KAB2 w,-0.00027314038,2812
3aka3/9/4P4/1R6p/9/2P6/8r/4B4/4A4/c3KAB2 b,0.00036464052,5634
3aka3/9/4P4/1R6p/9/2P6/4r4/4B4/4A4/c3KAB2 w,0.000090917376,2003
3aka3/9/5P3/1R6p/9/2P6/4r4/4B4/4A4/c3KAB2 b,-0.000045452623,5279
